4,110518  
4,202724  
4,079223  
4,161215  
4,105665  
4,111430  
4,034881  
3,953220  
3,963993  
3,969031  
3,951480  
3,957385  
3,969530  
3,973852  
3,971234  
3,966876  
3,976987  
3,988552  
3,967850  
3,955681  
3,931622  
3,952991  
4,001100  
3,981477  
3,961344  
3,976597  
3,974236  
3,940787  
4,045055  
4,186710  
4,138709  
