0,384095   
0,375904   
0,359963   
0,397044   
0,443385   
0,407355   
0,397264   
0,379573   
0,486893   
0,494864   
0,379069   
0,397332   
0,372232   
0,371976   
0,388559   
0,374956   
0,376042   
0,373768   
0,378130   
0,385515   
0,376426   
0,376538   
0,375945   
0,371639   
0,385574   
0,378331   
0,374702   
0,378783   
0,382607   
0,378866   
0,371133  
