2,955515  
2,970408  
3,137983  
3,032751  
2,960306  
2,973857  
2,980037  
2,959224  
3,039219  
3,011580  
2,986552  
2,958647  
3,001847  
2,959906  
2,958301  
3,011329  
2,970034  
2,971503  
2,974381  
2,968153  
3,001679  
2,956765  
2,951465  
2,957897  
2,983247  
2,961103  
2,993902  
3,003068  
2,953467  
2,995122  
2,992089  
